"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22"
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-01-14","11.63",,,"0.04","    6","0.0","0",,"46","27","   36","  260","  270",,"25.1","30.0","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-01-15","4.70",,,"0.00","   55","0.0","0",,"31","26","  308","  230","  210",,"12.1","15.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-01-16","11.86",,,"0.00","   26","0.0","0",,"37","28","  148","  240","  250",,"29.1","38.9",,,,,,,,,,,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-01-17","11.41",,,"0.03","    0","1.1","0",,"35","15","    0","  240","  240",,"30.0","36.9",,,,,,,,,,,"    1",,,,,"    1",,"    1"
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-01-18","12.30",,,"0.01","   70","0.2","1",,"33","14","  399","  210","  210",,"25.1","31.1","    1",,,,,,,,,,"    1",,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-01-19","19.01",,,"0.00","   41","0.0","0",,"48","32","  235","  230","  220",,"30.0","40.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-01-20","21.92",,,"0.00","   11","0.1","0",,"48","18","   64","  250","  250",,"33.1","61.1",,,,,,,,,,,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-01-21","8.50",,,"0.04","   20","0.9","0",,"20","11","  113","  270","  270",,"21.9","30.0","    1",,,,,,,,,,"    1",,,,,"    1",,"    1"
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-01-22","16.33",,,"0.00","   88","0.0","1",,"11","5","  504","  260","  260",,"23.9","30.0",,,,,,,,,,,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-01-23","8.50",,,"0.01","   48","0.2","0",,"15","5","  278","  280","  280",,"15.0","19.9","    1",,,,,,,,,,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-01-24","5.59",,,"0.05","   60","0.8","1",,"16","3","  347","  340","  340",,"17.9","21.9",,,,,,,,,,,"    1",,,,,"    1",,"    1"
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-01-25","3.80",,,"0.01","    6","0.1","1",,"16","1","   33","  130","  140",,"10.1","13.0","    1",,,,,,,,,,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-01-26","3.58",,,"0.00","   45","0.0","1",,"25","8","  262","  250","  270",,"8.9","14.1",,,,,,,,,,,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-01-27","3.58",,,"0.00","   98","0.0","1",,"28","14","  574","  250","  250",,"12.1","14.1",,,,,,,,,,,"    1",,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-01-28","10.96",,,"0.46","    0","1.7","2",,"43","25","    0","  250","  270",,"25.1","33.1","    1",,,"    1",,,,,,,,"    1",,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-01-29","8.28",,,"0.73","    0","0.0","0",,"58","35","    0","  120","  190",,"21.0","23.9","    1",,,,,,,,,,"    1","    1",,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-01-30","18.79",,,"0.46","    3","0.0","0",,"66","48","   17","  210","  210",,"36.0","46.1","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-01-31","25.50",,,"0.10","   51","0.1","0",,"50","22","  305","  250","  240",,"40.0","59.1",,,,,,,,,"    1",,"    1",,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-01","14.32",,,"0.01","   47","0.3","0",,"23","18","  279","  260","  270",,"25.1","31.1",,"    1",,,,,,,"    1",,,,,,,"    1",,"    1"
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-02","12.30",,,"0.27","   43","7.8","7",,"19","13","  256","  210","  200",,"23.0","25.9",,"    1",,,,,,,"    1",,,,,,,"    1",,"    1"
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-03","4.70",,,"0.03","   11","0.6","5",,"24","9","   64","  290","  300",,"19.9","25.9","    1",,,,,,,,,,"    1",,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-04","9.40",,,"0.00","   27","0.0","4",,"19","13","  163","  270","  260",,"19.9","25.9",,,,,,,,"    1",,,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-05","5.37",,,"0.00","   68","0.1","3",,"27","15","  412","  240","  230",,"19.9","25.1","    1",,,,,,,,,,"    1",,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-06","9.17",,,"0.00","   80","0.0","3",,"28","20","  486","  290","  290",,"21.0","28.0",,,,,,,,,,,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-07","9.40",,,"0.00","   26","0.0","3",,"31","16","  159","   60","   60",,"17.0","21.9",,,,,,,,,,,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-08","10.51",,,"0.50","    0","5.7","3",,"36","17","    0","  350","  340",,"25.1","33.1","    1","    1",,"    1",,,,,"    1",,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-09","6.93",,,"0.05","   23","2.7","8",,"20","11","  141","  320","  310",,"13.0","17.0",,,,,,,,,,,"    1",,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-10","6.49",,,"0.00","   95","0.0","6",,"41","7","  589","  150","  140",,"15.0","19.9",,,,,,,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-11","19.91",,,"0.18","   27","0.4","3",,"49","32","  166","  260","  260",,"38.9","55.9",,,,,,,,,"    1",,"    1",,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-12","18.34",,,"0.01","    0","0.3","2",,"33","31","    0","  240","  250",,"32.0","42.9",,,,,,,,,"    1",,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-13","4.92",,,"0.00","   56","0.0","2",,"37","26","  351","  250","  240",,"12.1","14.1","    1",,,,,,,,,,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-14","10.51",,,"0.12","   32","0.0","2",,"38","25","  205","  230","  230",,"25.1","36.0",,,,,,,,"    1",,,"    1",,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-15","17.45",,,"0.00","   22","0.0","0",,"37","22","  141","  230","  240",,"29.1","40.9",,,,,,,,,,,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-16","6.04",,,"0.00","   38","0.0","0",,"28","20","  240","  240","  230",,"16.1","17.9",,,,,,,,,,,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-17","12.53",,,"0.01","   27","0.6","1",,"21","12","  174","  290","  270",,"21.0","28.0",,,,,,,,,"    1",,"    1",,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-18","6.71",,,"0.00","   82","0.0","0",,"37","10","  526","  140","  190",,"12.1","16.1",,,,,,,,,,,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-19","19.91",,,"0.32","    0","0.1","0",,"43","23","    0","  240","  250",,"36.0","48.1",,,,,,,,,"    1",,"    1",,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-20","19.24",,,"0.00","   15","0.2","0",,"24","19","   97","  260","  260",,"29.1","36.9",,,,,,,,,"    1",,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-21","10.51",,,"0.00","   12","0.1","0",,"21","16","   80","  250","  290",,"21.0","25.1",,,,,,,,,,,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-22","9.40",,,"0.04","    4","0.3","0",,"35","20","   25","  100","   90",,"17.9","21.9","    1",,,,,,,,,,"    1",,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-23","10.07",,,"0.00","    0","0.0","0",,"38","30","    0","  250","  260",,"19.9","23.9",,,,,,,,,,,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-24","11.18",,,"0.01","    7","0.2","0",,"31","28","   44","  250","  230",,"17.9","23.9",,,,,,,,,,,"    1",,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-25","5.59",,,"0.00","    9","0.0","0",,"34","27","   59","  210","  230",,"12.1","15.0","    1",,,,,,,,,,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-26","13.20",,,"0.89","   65","0.0","0",,"42","26","  434","   70","   80",,"25.9","34.9",,,,"    1",,,,,,,"    1",,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-27","8.05",,,"0.47","    0","0.5","0",,"36","33","    0","   80","   70",,"23.9","31.1","    1",,,,,,,,,,"    1",,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-02-28","9.62",,,"0.14","    0","0.6","0",,"35","32","    0","  320","  310",,"17.0","23.9","    1",,,,,,,,,,"    1","    1",,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-01","10.07",,,"0.00","    1","0.4","0",,"32","25","    5","  330","  340",,"16.1","21.9","    1",,,,,,,,,,"    1",,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-02","9.40",,,"0.00","    0","0.1","0",,"26","21","    0","  330","  330",,"15.0","17.9",,,,,,,,"    1",,,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-03","8.50",,,"0.17","    2","3.3","2",,"24","20","   15","  270","  260",,"14.1","17.0",,,,,,,,,,,"    1",,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-04","11.41",,,"0.00","    4","0.0","4",,"30","17","   28","  270","  270",,"21.0","25.1","    1",,,,,,,,,,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-05","7.83",,,"0.00","   83","0.0","3",,"34","20","  565","   70","   70",,"19.9","23.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-06","9.84",,,"0.00","   57","0.0","2",,"41","25","  390","   70","   70",,"17.9","25.1",,,,,,,,,,,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-07","4.92",,,"0.03","   26","0.3","0",,"39","29","  181","  340","  350",,"12.1","15.0","    1",,,,,,,,,,"    1",,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-08","7.38",,,"0.01","   83","0.4","1",,"42","30","  576","  350","   20",,"17.9","25.9","    1",,,,,,,,,,"    1",,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-09","5.82",,,"0.00","   99","0.0","0",,"49","26","  691","  100","  110",,"12.1","14.1",,,,,,,,,,,"    1",,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-10","11.41",,,"0.00","   76","0.0","0",,"65","38","  530","  200","  190",,"23.9","28.0",,,,,,,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-11","13.65",,,"0.14","   40","0.0","0",,"63","42","  278","  200","  190",,"28.0","38.9","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-12","16.55",,,"0.06","   17","0.0","0",,"43","33","  120","  240","  250",,"25.9","33.1",,,,,,,,,,,,,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-13","16.11",,,"0.01","   60","0.6","0",,"35","22","  423","  240","  260",,"30.0","38.0","    1","    1",,,,,,,"    1",,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-14","14.32",,,"0.00","   99","0.0","1",,"33","21","  704","  260","  260",,"25.1","34.9",,,,,,,,,,,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-15","14.09",,,"0.02","   20","0.2","0",,"34","27","  141","  240","  240",,"25.1","33.1","    1",,,,,,,,,,"    1",,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-16","6.93",,,"0.00","   74","0.0","0",,"29","22","  528","   40","   50",,"14.1","16.1",,,,,,,,,,,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-17","6.26",,,"0.00","   89","0.3","0",,"31","21","  641","  330","  350",,"16.1","17.9","    1",,,,,,,,,,"    1",,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-18","13.20",,,"0.13","   23","1.0","0",,"37","20","  169","  110","  110",,"23.0","30.0",,,,"    1",,,,,,,,,,"    1","    1","    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-19","17.90",,,"0.04","    0","0.2","0",,"37","24","    0","  240","  240",,"30.0","38.9",,,,,,,,,"    1",,"    1",,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-20","13.87",,,"0.01","   52","0.1","0",,"32","23","  375","  240","  250",,"25.9","33.1","    1",,,,,,,,,,"    1",,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-21","12.30",,,"0.01","   41","0.4","0",,"29","20","  297","  240","  250",,"25.9","32.0",,"    1",,,,,,,,,"    1",,,,,"    1",,"    1"
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-22","13.42",,,"0.06","    0","1.1","0",,"31","25","    0","  240","  240",,"23.0","29.1","    1",,,,,,,,,,"    1",,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-23","10.29",,,"0.00","   46","0.0","1",,"39","28","  341","  290","  320",,"17.0","21.9",,,,,,,,,,,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-24","8.28",,,"0.00","   69","0.0","0",,"38","23","  509","   70","   70",,"19.9","25.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-25","10.29",,,"0.00","   42","0.0","0",,"40","31","  313","   30","   40",,"17.0","21.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-26","8.50",,,"0.00","   53","0.0","0",,"44","31","  395","  230","  230",,"21.0","23.9",,,,,,,,,,,,,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-27","11.86",,,"0.29","   23","1.4","0",,"40","32","  173","  230","  220",,"23.0","32.0","    1","    1",,"    1",,,,,,,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-28","8.95",,,"0.00","   16","0.0","1",,"38","33","  118","  240","  230",,"17.0","19.9","    1",,,,,,,,,,"    1",,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-29","9.62",,,"0.00","   78","0.0","0",,"46","33","  587","  230","  230",,"19.9","23.0","    1",,,,,,,,,,,,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-30","8.28",,,"0.00","   97","0.0","0",,"49","29","  738","  220","  220",,"16.1","21.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-03-31","10.74",,,"0.08","   37","0.0","0",,"58","39","  282","  190","  180",,"25.1","31.1","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-01","15.88",,,"0.01","   46","0.2","0","37","47","26","  351","  270","  280",,"30.0","40.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-02","14.99",,,"0.00","   46","0.1","0","28","33","24","  355","  230","  230",,"30.0","44.1",,,,,,,,,"    1",,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-03","11.63",,,"0.00","   55","0.0","0","30","36","26","  426","  260","  260",,"19.9","25.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-04","8.95",,,"0.00","  100","0.0","0","34","48","24","  772","  240","  230",,"16.1","21.0",,,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-05","9.62",,,"0.00","   79","0.0","0","38","44","27","  611","  330","  340",,"21.0","25.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-06","4.70",,,"0.00","   87","0.0","0","35","51","23","  675","  160","  180",,"14.1","19.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-07","18.79",,,"0.00","   86","0.0","0","54","64","41","  668","  240","  250",,"36.0","51.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-08","6.93",,,"0.10","   63","0.0","0","47","64","34","  497","  260","  260",,"28.0","38.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-09","9.84",,,"1.14","   34","0.0","0","50","61","42","  270","  250","  250",,"23.0","28.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-10","11.41",,,"0.73","    0","0.0","0","45","47","39","    0","   50","   60",,"21.9","28.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-11","16.55",,,"0.48","    0","0.0","0","36","40","32","    0","   60","   70",,"25.9","33.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-12","17.22",,,"0.69","    0","0.0","0","38","54","34","    0","  230","  230",,"31.1","38.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-13","18.12",,,"0.00","    0","0.0","0","39","42","37","    0","  240","  240",,"31.1","38.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-14","10.51",,,"0.00","   75","0.0","0","39","46","34","  603","  240","  240",,"18.1","23.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-15","11.63",,,"0.00","   61","0.0","0","52","72","38","  487","  190","  190",,"23.9","31.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-16","14.54",,,"0.19","    1","0.0","0","59","64","44","    8","  220","  210",,"29.1","40.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-17","8.28",,,"0.00","   93","0.0","0","47","57","37","  752","   60","   50",,"18.1","23.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-18","18.57",,,"0.00","   66","0.0","0","61","82","47","  533","  180","  180",,"33.1","40.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-19","22.15",,,"0.02","    0","0.0","0","61","72","40","    0","  220","  210",,"38.0","55.9","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-20","18.34",,,"0.00","   15","0.0","0","38","41","31","  122","  240","  230",,"35.1","46.1",,,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-21","5.37",,,"0.00","   99","0.0","0","36","47","28","  809","   50","   70",,"15.0","23.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-22","6.93",,,"0.00","   99","0.0","0","45","62","34","  815","  140","  130",,"17.0","25.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-23","6.26",,,"0.00","   99","0.0","0","53","68","41","  814","  170","  180",,"14.1","19.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-24","16.33",,,"0.41","    1","0.0","0","57","64","37","    6","  190","  180",,"25.1","35.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2013-04-25","11.63",,,"0.01","   56","0.0","0","42","53","36","  468","  250","  240",,"25.1","32.0","    1",,,,,,,,,,,,,,,,,
